cohort_role,position_id,symbol,side,ownership,decision_at,exchange_entry_fill_at,db_entry_at,entry_time_source,exit_fill_or_close_at,entry_price,exit_price,quantity,gross_price_pnl_usdt,settled_net_pnl_usdt,price_to_settlement_difference_usdt,known_entry_fee_usdt,known_exit_fee_usdt,known_fee_sum_usdt,residual_after_known_fees_usdt,funding_cashflow_usdt,funding_coverage,exit_reason,executor_patch,entry_policy_version,exit_policy_version,qv3_policy_version,entry_order_client_id,entry_exchange_order_id
FIXED_210,4e3f9304-e3c1-4c37-a141-ce02e62ffb50,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 10:51:08.624207+00,2026-09-12T10:51:09.712Z,2026-09-12T10:51:11.032Z,RAW_FILL_RECONSTRUCTED,2026-09-12T10:59:08.888Z,0.135816,0.13434484162895927,884,-1.300504,-1.41991508,0.11941108,0.06003066,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V18-DB-ONLY-RECONCILIATION-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-e96751f0618f4cad89216fe1,
FIXED_210,c0334edb-7045-42db-ae31-3f98188d887e,我踏马来了USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 11:20:11.254371+00,2026-09-12T11:20:12.447Z,2026-09-12T11:20:13.814Z,RAW_FILL_RECONSTRUCTED,2026-09-12T11:30:45.071Z,0.015375166367598052,0.01518,7802,-1.522688,-1.6418837,0.1191957,0.05997852,0.05921718,0.1191957,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-DB-ONLY-RECONCILIATION-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-36f99dbb49d34152b2337d87,
FIXED_210,33ee8b14-98d7-4411-9986-7011f7fac968,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 11:35:08.890184+00,2026-09-12T11:35:09.523Z,2026-09-12T11:35:10.865Z,RAW_FILL_RECONSTRUCTED,2026-09-12T11:43:37.480Z,0.137348688,0.13390025485714285,875,-3.017379,-3.13605039,0.11867139,0.06009004,0.058581350000000004,0.11867139,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V18-DB-ONLY-RECONCILIATION-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-3aee1f0df6324263ba61dcd4,
FIXED_210,9bf93c3e-5495-4430-bd6e-eaf48ba9de08,TAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 11:51:10.706234+00,2026-09-12T11:51:11.553Z,2026-09-12T11:51:12.838Z,RAW_FILL_RECONSTRUCTED,2026-09-12T11:57:09.958Z,0.05961652238805971,0.060153706467661695,2010,1.07974,0.95937094,0.12036906,0.059914590000000004,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V19-SCOPE-AWARE-ENTRY-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-529cfcd28d7745fba2571508,
FIXED_210,75095ec0-c49e-43a5-834d-9143cedb4ca6,ETHFIUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 12:06:09.854739+00,2026-09-12T12:06:10.491Z,2026-09-12T12:06:11.785Z,RAW_FILL_RECONSTRUCTED,2026-09-12T12:12:07.443Z,0.7702,0.7752,155.9,0.7795,0.65903607,0.12046393,0.06003709,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V19-SCOPE-AWARE-ENTRY-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-71e6e1080b4d49d0a35d95e8,
FIXED_210,f1a89cdd-e060-4e75-9883-95b9d2aa7afc,TAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 12:40:12.389141+00,2026-09-12T12:40:13.454Z,2026-09-12T12:40:14.951Z,RAW_FILL_RECONSTRUCTED,2026-09-12T12:45:30.041Z,0.05993,0.05843688467299052,2003,-2.99071,-3.10925443,0.11854443,0.06001989,0.05852454000000001,0.11854443,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V19-SCOPE-AWARE-ENTRY-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-1c75c2aed0cc4a8da23e22a4,
FIXED_210,73137d52-f654-4ab6-8d48-db14da8b9886,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 13:01:12.591569+00,2026-09-12T13:01:13.250Z,2026-09-12T13:01:14.618Z,RAW_FILL_RECONSTRUCTED,2026-09-12T13:07:07.879Z,0.2250421722846442,0.23127,534,3.32566,3.20382465,0.12183535,0.06008626,0.06174909,0.12183535,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V19-SCOPE-AWARE-ENTRY-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-3d993d858f914c3e863adbcd,
FIXED_210,ef76575a-1997-4756-b180-a09dc77099dc,我踏马来了USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 14:01:09.956482+00,2026-09-12T14:01:10.810Z,2026-09-12T14:01:12.143Z,RAW_FILL_RECONSTRUCTED,2026-09-12T14:09:09.550Z,0.016062,0.015993245252741376,7478,-0.514148,-0.63400254,0.11985454,0.06005581,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V19-SCOPE-AWARE-ENTRY-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-5507b474177b4d53800467c5,
FIXED_210,545eb61c-7964-4f5a-a7e5-21922146de28,BSBUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 14:11:16.231823+00,2026-09-12T14:11:17.107Z,2026-09-12T14:11:18.454Z,RAW_FILL_RECONSTRUCTED,2026-09-12T14:17:09.631Z,0.10655337477797514,0.10670000000000002,1126,0.1651,0.04503836,0.12006164,0.05998954,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-affcd576d7e94ec0a2373041,
FIXED_210,5300b311-fd35-4a6a-b31a-693132b0f166,TAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 14:16:14.915275+00,2026-09-12T14:16:15.972Z,2026-09-12T14:16:17.454Z,RAW_FILL_RECONSTRUCTED,2026-09-12T14:29:37.945Z,0.06243,0.06122,1923,-2.32683,-2.44571947,0.11888947,0.06002644,0.05886303,0.11888947,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-d8ee37e3838d4decb3bc4364,
FIXED_210,a17051fd-65a9-402e-9f3a-9448e3ad2909,LSKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 14:41:09.911362+00,2026-09-12T14:41:10.954Z,2026-09-12T14:41:13.364Z,RAW_FILL_RECONSTRUCTED,2026-09-12T14:43:19.780Z,0.24873167701863352,0.2512343064182195,483,1.20877,1.08802822,0.12074178,0.0600687,0.060673080000000004,0.12074178,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-e5a388e0cb0049b38d3468f1,
FIXED_210,43a81e82-4ac9-4abb-8496-be5fb9ef7568,龙虾USDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 14:45:13.144566+00,2026-09-12T14:45:13.761Z,2026-09-12T14:45:15.300Z,RAW_FILL_RECONSTRUCTED,2026-09-12T14:49:59.997Z,0.141762,0.13811798229043684,847,-3.086483,-3.20501215,0.11852915,0.0600362,0.05849295,0.11852915,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-beece24cf740427896833253,
FIXED_210,729d0796-e96f-479a-90d2-30b6370d4ec0,PUNDIXUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 15:31:09.699607+00,2026-09-12T15:31:10.294Z,2026-09-12T15:31:11.566Z,RAW_FILL_RECONSTRUCTED,2026-09-12T15:41:04.926Z,0.10666146406388642,0.10538805678793256,1127,-1.43513,-1.5546199,0.1194899,0.06010373,0.059386169999999995,0.1194899,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-4d0e6623f13849bdbc4dfacb,
FIXED_210,2f47d4fa-29ab-47fa-bc9d-b49b6c326f5d,MAGMAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 16:16:11.449469+00,2026-09-12T16:16:12.298Z,2026-09-12T16:16:13.573Z,RAW_FILL_RECONSTRUCTED,2026-09-12T16:21:08.165Z,0.2608083043478261,0.26222,460,0.64938,0.5290835,0.1202965,0.0599859,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-fa982f205ce04d2799b4f6c2,
FIXED_210,8c0df1d2-7537-4d73-8bd9-94a7edd9a5e5,WLFIUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 16:31:09.84846+00,2026-09-12T16:31:10.696Z,2026-09-12T16:31:11.966Z,RAW_FILL_RECONSTRUCTED,2026-09-12T16:39:12.536Z,0.0588,0.06042,2042,3.30804,3.18631638,0.12172362,0.0600348,0.06168882,0.12172362,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-86d0c4c4b2104ed8925ab4d6,
FIXED_210,b56000c3-81c8-4b92-a47c-555434feb7e7,RIVERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 16:45:10.076726+00,2026-09-12T16:45:10.667Z,2026-09-12T16:45:11.948Z,RAW_FILL_RECONSTRUCTED,2026-09-12T17:19:09.395Z,1.3070000000000002,1.3510000000000002,91.8,4.0392,3.9171978,0.1220022,0.0599913,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-89961341eccd4af286e4b8a6,
FIXED_210,7b4a0439-ecf1-4e43-82da-9c0fc3794a63,REZUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 17:21:19.322709+00,2026-09-12T17:21:20.144Z,2026-09-12T17:21:21.426Z,RAW_FILL_RECONSTRUCTED,2026-09-12T17:29:09.755Z,0.004038999999999999,0.004063,29682,0.712368,0.59212623,0.12024177,0.059942789999999996,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-cd8680e83000420b91fa89af,
FIXED_210,6402a988-649e-426e-84a7-4030f0df45f3,FLOCKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 17:26:13.139191+00,2026-09-12T17:26:14.321Z,2026-09-12T17:26:15.582Z,RAW_FILL_RECONSTRUCTED,2026-09-12T17:39:04.641Z,0.08488120311394197,0.08375,1413,-1.59839,-1.71752794,0.11913794,0.05996857,0.05916937,0.11913794,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-36580aabeadd42abb73add4c,
FIXED_210,bd6f920a-4960-44cf-9b2c-3646e61051ea,GRIFFAINUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 17:30:16.855106+00,2026-09-12T17:30:18.117Z,2026-09-12T17:30:19.401Z,RAW_FILL_RECONSTRUCTED,2026-09-12T17:32:12.887Z,0.016691335093815148,0.01617,7195,-3.751006,-3.86922464,0.11821864,0.06004707,0.05817157,0.11821864,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-e87ac124c5fa46b0af63b5e7,
FIXED_210,53bd1453-b6ab-4226-adb1-a367b6988baa,PUMPUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 17:36:15.411948+00,2026-09-12T17:36:16.270Z,2026-09-12T17:36:17.557Z,RAW_FILL_RECONSTRUCTED,2026-09-12T17:42:08.761Z,0.003884,0.003862,30850,-0.6787,-0.79818203,0.11948203,0.05991069,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-a008d049471443309ddab421,
FIXED_210,b98cd1d8-7388-4d02-824c-17320e347b61,RIVERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 17:40:16.641458+00,2026-09-12T17:40:17.398Z,2026-09-12T17:40:18.822Z,RAW_FILL_RECONSTRUCTED,2026-09-12T17:45:09.167Z,1.406,1.4069999999999998,85.4,0.0854,-0.0347151,0.1201151,0.0600362,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-444d7a6543f64d0eb63b2ee7,
FIXED_210,923a1e4c-d65a-4148-8858-119625c2b8e0,KOMAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 17:51:10.197318+00,2026-09-12T17:51:11.007Z,2026-09-12T17:51:12.429Z,RAW_FILL_RECONSTRUCTED,2026-09-12T18:02:12.196Z,0.017267261658031087,0.017060165803108807,6948,-1.438902,-1.55815546,0.11925346,0.059986450000000004,0.059267009999999995,0.11925346,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-ad45b7ab9d984cd9999ebefb,
FIXED_210,6126a5a5-ad36-4837-9962-8d3c3f1fcebc,PUMPUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 18:01:13.54272+00,2026-09-12T18:01:14.253Z,2026-09-12T18:01:15.500Z,RAW_FILL_RECONSTRUCTED,2026-09-12T18:23:07.283Z,0.0039109999999999995,0.003908042530308956,30684,-0.090747,-0.21070674,0.11995974,0.06000256,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-af52aa5a98ac418298b047cf,
FIXED_210,c1b51211-0cf7-4820-a973-d61f8b79d213,RIVERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 18:05:14.749632+00,2026-09-12T18:05:15.344Z,2026-09-12T18:05:16.639Z,RAW_FILL_RECONSTRUCTED,2026-09-12T18:16:08.108Z,1.429,1.427,84.1,-0.1682,-0.2882948,0.1200948,0.06008945,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-8ef10c17e2704bd48fd6feb7,
FIXED_210,2d38307a-89f8-4f5c-aad6-11987f700dfd,RIVERUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 18:35:11.45096+00,2026-09-12T18:35:12.072Z,2026-09-12T18:35:13.812Z,RAW_FILL_RECONSTRUCTED,2026-09-12T18:46:11.837Z,1.511,1.502,79.4,-0.7146,-0.8342161,0.1196161,0.0599867,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-9747d6e3806343409b30b52f,
FIXED_210,b039d787-186c-4f89-984b-1e85872bd123,KOMAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 19:25:18.260451+00,2026-09-12T19:25:18.892Z,2026-09-12T19:25:20.225Z,RAW_FILL_RECONSTRUCTED,2026-09-12T19:33:08.851Z,0.017574062362758013,0.01743528356024008,6831,-0.947998,-1.06757239,0.11957439,0.060024190000000005,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-00060336d0b24a4d92cc0249,
FIXED_210,0f1392aa-57ac-4118-ae2a-4d27e5b27557,ILVUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 19:41:10.484058+00,2026-09-12T19:41:11.515Z,2026-09-12T19:41:12.766Z,RAW_FILL_RECONSTRUCTED,2026-09-12T19:51:08.120Z,3.734,3.7350869565217386,32.2,0.035,-0.08525228,0.12025228,0.0601174,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-1c724b65e03b481ab6e4e88c,
FIXED_210,66e56367-ef9b-41d2-b5f7-4eea39563a78,ILVUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 20:30:13.313728+00,2026-09-12T20:30:14.405Z,2026-09-12T20:30:15.689Z,RAW_FILL_RECONSTRUCTED,2026-09-12T20:31:13.168Z,3.966372937293729,3.867,30.3,-3.011,-3.12967559,0.11867559,0.060090550000000006,0.058585040000000005,0.11867559,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-c0a381bde58c480f9a4ec768,
FIXED_210,bc7380f9-3e50-4bdd-9391-01758fbf707b,KOMAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 22:16:09.927971+00,2026-09-12T22:16:10.545Z,2026-09-12T22:16:11.835Z,RAW_FILL_RECONSTRUCTED,2026-09-12T22:23:07.512Z,0.018831778213781198,0.018449848532412497,6371,-2.433274,-2.5520346,0.1187606,0.05998862,0.05877198,0.1187606,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-e661560ef1274d3ba0ce4b0f,
FIXED_210,dbdefb29-1c15-4b53-a716-af32d9fb4a86,SAGAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 22:36:10.062358+00,2026-09-12T22:36:11.136Z,2026-09-12T22:36:12.388Z,RAW_FILL_RECONSTRUCTED,2026-09-12T23:01:08.986Z,0.01708,0.017310000000000002,7025.9,1.615957,1.49514667,0.12081033,0.06000118,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-316a27b83cd442879b6b17eb,
FIXED_210,95eb0133-67a9-4de0-a723-fb422d1e51ce,KOMAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 23:00:15.309184+00,2026-09-12T23:00:15.915Z,2026-09-12T23:00:17.261Z,RAW_FILL_RECONSTRUCTED,2026-09-12T23:04:08.902Z,0.01894937105429293,0.018858,6336,-0.578927,-0.69870073,0.11977373,0.06003159,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-a364e8ca74f74402b99b847d,
FIXED_210,f665dbf9-c763-4adc-b95c-daa5a15364f1,SAGAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 23:06:10.49763+00,2026-09-12T23:06:11.124Z,2026-09-12T23:06:12.430Z,RAW_FILL_RECONSTRUCTED,2026-09-12T23:33:09.141Z,0.01748788116706239,0.01755,6865.1,0.426452,0.30618275,0.12026925,0.06002800999999999,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-47abf3711302410494f65d75,
FIXED_210,86cd59c4-00c6-43b5-9f64-830852f3baf7,GRIFFAINUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 23:15:18.095047+00,2026-09-12T23:15:18.741Z,2026-09-12T23:15:20.279Z,RAW_FILL_RECONSTRUCTED,2026-09-12T23:30:00.555Z,0.01625944156724512,0.016065,7376,-1.434201,-1.55341352,0.11921252,0.0599648,0.05924772,0.11921252,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-ec4d5e83379640d986c55121,
FIXED_210,016662a9-9391-41a7-8db1-5410ac8bd090,ALCHUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 23:36:10.227584+00,2026-09-12T23:36:11.490Z,2026-09-12T23:36:12.763Z,RAW_FILL_RECONSTRUCTED,2026-09-12T23:48:08.799Z,0.04454594202898551,0.044489542920847266,2691,-0.15177,-0.27156723,0.11979723,0.05993656,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-843bf6d624114d929aae9af0,
FIXED_210,79eedfd0-5044-42bc-abfe-b8d32dc2fc45,KOMAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-12 23:46:14.228377+00,2026-09-12T23:46:14.829Z,2026-09-12T23:46:16.280Z,RAW_FILL_RECONSTRUCTED,2026-09-12T23:51:07.998Z,0.019244999999999998,0.019293,6237,0.299376,0.17919526,0.12018074,0.06001553,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-eeb00f0587b04d41b153876a,
FIXED_210,5b6acd15-8e10-48f1-a695-69152a70194f,ARKUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-13 00:00:14.359651+00,2026-09-13T00:00:15.243Z,2026-09-13T00:00:16.592Z,RAW_FILL_RECONSTRUCTED,2026-09-13T00:12:05.847Z,0.1283,0.1263,934,-1.868,-1.9868982,0.1188982,0.0599161,,,,,UNKNOWN_NOT_ZERO,V17_RISK_CUT,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-a5a2807c40e84868bdb9fb00,
FIXED_210,ed2d5640-c995-4abb-a6ad-1a7d718239f0,POWRUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-13 00:15:10.266335+00,2026-09-13T00:15:11.101Z,2026-09-13T00:15:12.394Z,RAW_FILL_RECONSTRUCTED,2026-09-13T00:19:09.710Z,0.07077,0.07164737772539777,1697,1.48891,1.36806886,0.12084114,0.06004834,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-95524eb0c9ba4ae9bb322cae,
FIXED_210,ba4645b1-0eed-4ec6-8f8b-5790e249abfd,KNCUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-13 00:55:12.019186+00,2026-09-13T00:55:12.894Z,2026-09-13T00:55:14.467Z,RAW_FILL_RECONSTRUCTED,2026-09-13T01:01:08.476Z,0.1459,0.1459,750,0,-0.109425,0.109425,0.0547125,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-34bcb551699f4c8daff81994,
FIXED_210,5615f393-8c11-45f9-9f12-a7cf7b14ac76,SAGAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-13 01:10:13.25513+00,2026-09-13T01:10:13.896Z,2026-09-13T01:10:15.270Z,RAW_FILL_RECONSTRUCTED,2026-09-13T01:25:09.634Z,0.01792,0.01891547875041066,6696.6,6.666323,6.54298682,0.12333618,0.06000153,0.06333465,0.12333618,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-f3e7200df5c74329b3be35c1,
FIXED_210,4684b788-a447-44ac-9775-4745c3bd7d2e,POWRUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-13 01:15:18.185206+00,2026-09-13T01:15:18.824Z,2026-09-13T01:15:20.123Z,RAW_FILL_RECONSTRUCTED,2026-09-13T01:15:31.784Z,0.0776316036505867,0.0759,1534,-2.65628,-2.77403872,0.11775872,0.05954342,0.0582153,0.11775872,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-ec08d278dbea4dc0b6d7d15e,
FIXED_210,a0a7408c-f178-4397-80c1-ab47aa3acd83,STEEMUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-13 01:26:11.255086+00,2026-09-13T01:26:12.127Z,2026-09-13T01:26:13.575Z,RAW_FILL_RECONSTRUCTED,2026-09-13T01:32:28.051Z,0.05742789473684211,0.05889,2090,3.0558,2.9342478,0.1215522,0.06001215,0.06154005,0.1215522,0,,UNKNOWN_NOT_ZERO,V17_NATIVE_STOP,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-33007d33aad443dbabda5327,
FIXED_210,39d9c52e-c540-457a-8d11-e51180e4ce8f,KOMAUSDT,LONG,AUTO_LEADER_MOMENTUM_V17_COHORT,2026-09-13 01:30:14.706335+00,2026-09-13T01:30:15.324Z,2026-09-13T01:30:16.577Z,RAW_FILL_RECONSTRUCTED,2026-09-13T01:41:08.139Z,0.018840500549364307,0.018888435881337307,6371,0.305396,0.18521049,0.12018551,0.06001641,,,,,UNKNOWN_NOT_ZERO,QV3_TWO_BEARISH_CLOSED,V20-QV3-EVIDENCE-1,,V17_EXIT_R5_TAIL,QV3_ENTRY_EXIT_TWO_1,tb-v11e-0e3cf87f13af44e78568bab1,
