cohort_role,position_id,symbol,signal_completed_at,decision_at,entry_request_at,entry_request_time_status,entry_fill_at,db_entry_at,entry_db_lag_ms,first_native_stop_submitted_at,first_native_stop_ack_at,fill_to_first_stop_ack_ms,last_observation_detected_at,last_quote_received_at,last_exchange_book_at,exit_trigger_or_close_at,exit_fill_at,settlement_at,settlement_time_status,final_native_actual_order_id,final_native_client_id,final_native_status
FIXED_210,2d38307a-89f8-4f5c-aad6-11987f700dfd,RIVERUSDT,2026-09-12T18:35:00.000Z,2026-09-12T18:35:11.450Z,,NOT_EXPORTED,2026-09-12T18:35:12.072Z,2026-09-12T18:35:13.812Z,1740,2026-09-12T18:35:16.735Z,2026-09-12T18:35:18.232Z,6160,2026-09-12T18:46:04.307Z,2026-09-12T18:46:04.151Z,2026-09-12T18:46:03.986Z,2026-09-12T18:46:11.837Z,2026-09-12T18:46:11.837Z,,NOT_EXPORTED,,tb-v17s-ec73f8265cc51d02224f07389c0,CANCELED
FIXED_210,b039d787-186c-4f89-984b-1e85872bd123,KOMAUSDT,2026-09-12T19:25:00.000Z,2026-09-12T19:25:18.260Z,,NOT_EXPORTED,2026-09-12T19:25:18.892Z,2026-09-12T19:25:20.225Z,1333,2026-09-12T19:25:22.568Z,2026-09-12T19:25:23.861Z,4969,2026-09-12T19:33:03.761Z,2026-09-12T19:33:03.605Z,2026-09-12T19:33:03.399Z,2026-09-12T19:33:08.851Z,2026-09-12T19:33:08.851Z,,NOT_EXPORTED,,tb-v17s-cc654c060e8418710feb9ffc6a1,CANCELED
FIXED_210,0f1392aa-57ac-4118-ae2a-4d27e5b27557,ILVUSDT,2026-09-12T19:40:00.000Z,2026-09-12T19:41:10.484Z,,NOT_EXPORTED,2026-09-12T19:41:11.515Z,2026-09-12T19:41:12.766Z,1251,2026-09-12T19:41:15.375Z,2026-09-12T19:41:16.609Z,5094,2026-09-12T19:51:04.360Z,2026-09-12T19:51:04.201Z,2026-09-12T19:51:03.803Z,2026-09-12T19:51:08.120Z,2026-09-12T19:51:08.120Z,,NOT_EXPORTED,,tb-v17s-8011fba23e9b5efa54d09bc90ba,CANCELED
FIXED_210,66e56367-ef9b-41d2-b5f7-4eea39563a78,ILVUSDT,2026-09-12T20:30:00.000Z,2026-09-12T20:30:13.313Z,,NOT_EXPORTED,2026-09-12T20:30:14.405Z,2026-09-12T20:30:15.689Z,1284,2026-09-12T20:30:17.847Z,2026-09-12T20:30:19.103Z,4698,2026-09-12T20:31:04.318Z,2026-09-12T20:31:04.150Z,2026-09-12T20:31:03.788Z,2026-09-12T20:31:13.168Z,2026-09-12T20:31:13.168Z,,NOT_EXPORTED,2498000474,tb-v17s-f3376095ab5b60bfa04479c2840,FINISHED
FIXED_210,bc7380f9-3e50-4bdd-9391-01758fbf707b,KOMAUSDT,2026-09-12T22:15:00.000Z,2026-09-12T22:16:09.927Z,,NOT_EXPORTED,2026-09-12T22:16:10.545Z,2026-09-12T22:16:11.835Z,1290,2026-09-12T22:16:15.189Z,2026-09-12T22:16:17.260Z,6715,2026-09-12T22:23:03.697Z,2026-09-12T22:23:03.523Z,2026-09-12T22:23:03.077Z,2026-09-12T22:23:07.512Z,2026-09-12T22:23:07.512Z,,NOT_EXPORTED,1440285123,tb-v17s-1a49efab67aefbd1459ee9e8d68,FINISHED
FIXED_210,dbdefb29-1c15-4b53-a716-af32d9fb4a86,SAGAUSDT,2026-09-12T22:35:00.000Z,2026-09-12T22:36:10.062Z,,NOT_EXPORTED,2026-09-12T22:36:11.136Z,2026-09-12T22:36:12.388Z,1252,2026-09-12T22:36:14.762Z,2026-09-12T22:36:16.028Z,4892,2026-09-12T23:01:04.188Z,2026-09-12T23:01:04.030Z,2026-09-12T23:01:03.705Z,2026-09-12T23:01:08.986Z,2026-09-12T23:01:08.986Z,,NOT_EXPORTED,,tb-v17s-43d3a2303f1bd2536d25b2c20c2,CANCELED
FIXED_210,95eb0133-67a9-4de0-a723-fb422d1e51ce,KOMAUSDT,2026-09-12T23:00:00.000Z,2026-09-12T23:00:15.309Z,,NOT_EXPORTED,2026-09-12T23:00:15.915Z,2026-09-12T23:00:17.261Z,1346,2026-09-12T23:00:19.452Z,2026-09-12T23:00:20.684Z,4769,2026-09-12T23:04:04.495Z,2026-09-12T23:04:04.324Z,2026-09-12T23:04:03.963Z,2026-09-12T23:04:08.902Z,2026-09-12T23:04:08.902Z,,NOT_EXPORTED,,tb-v17s-4f1ffc82eca943b73bf652cb9d3,CANCELED
FIXED_210,f665dbf9-c763-4adc-b95c-daa5a15364f1,SAGAUSDT,2026-09-12T23:05:00.000Z,2026-09-12T23:06:10.497Z,,NOT_EXPORTED,2026-09-12T23:06:11.124Z,2026-09-12T23:06:12.430Z,1306,2026-09-12T23:06:15.572Z,2026-09-12T23:06:16.865Z,5741,2026-09-12T23:33:03.988Z,2026-09-12T23:33:03.829Z,2026-09-12T23:33:03.061Z,2026-09-12T23:33:09.141Z,2026-09-12T23:33:09.141Z,,NOT_EXPORTED,,tb-v17s-cbbcdf233de0e8bce58ca2e9e2c,CANCELED
FIXED_210,86cd59c4-00c6-43b5-9f64-830852f3baf7,GRIFFAINUSDT,2026-09-12T23:15:00.000Z,2026-09-12T23:15:18.095Z,,NOT_EXPORTED,2026-09-12T23:15:18.741Z,2026-09-12T23:15:20.279Z,1538,2026-09-12T23:15:22.573Z,2026-09-12T23:15:24.069Z,5328,2026-09-12T23:29:03.538Z,2026-09-12T23:29:03.384Z,2026-09-12T23:29:03.180Z,2026-09-12T23:30:00.555Z,2026-09-12T23:30:00.555Z,,NOT_EXPORTED,2687291511,tb-v17s-6d46283e392bbafecc31bddadad,FINISHED
FIXED_210,016662a9-9391-41a7-8db1-5410ac8bd090,ALCHUSDT,2026-09-12T23:35:00.000Z,2026-09-12T23:36:10.227Z,,NOT_EXPORTED,2026-09-12T23:36:11.490Z,2026-09-12T23:36:12.763Z,1273,2026-09-12T23:36:14.965Z,2026-09-12T23:36:16.224Z,4734,2026-09-12T23:48:04.168Z,2026-09-12T23:48:04.008Z,2026-09-12T23:48:03.804Z,2026-09-12T23:48:08.799Z,2026-09-12T23:48:08.799Z,,NOT_EXPORTED,,tb-v17s-664eb679cdacd04a32c6cf03b7f,CANCELED
FIXED_210,79eedfd0-5044-42bc-abfe-b8d32dc2fc45,KOMAUSDT,2026-09-12T23:45:00.000Z,2026-09-12T23:46:14.228Z,,NOT_EXPORTED,2026-09-12T23:46:14.829Z,2026-09-12T23:46:16.280Z,1451,2026-09-12T23:46:18.975Z,2026-09-12T23:46:20.301Z,5472,2026-09-12T23:51:04.127Z,2026-09-12T23:51:03.971Z,2026-09-12T23:51:03.480Z,2026-09-12T23:51:07.998Z,2026-09-12T23:51:07.998Z,,NOT_EXPORTED,,tb-v17s-5e3da488a83bd511ec3e3ec151f,CANCELED
FIXED_210,5b6acd15-8e10-48f1-a695-69152a70194f,ARKUSDT,2026-09-13T00:00:00.000Z,2026-09-13T00:00:14.359Z,,NOT_EXPORTED,2026-09-13T00:00:15.243Z,2026-09-13T00:00:16.592Z,1349,2026-09-13T00:00:19.325Z,2026-09-13T00:00:20.640Z,5397,2026-09-13T00:11:03.437Z,2026-09-13T00:11:03.282Z,2026-09-13T00:11:03.069Z,2026-09-13T00:12:05.847Z,2026-09-13T00:12:05.847Z,,NOT_EXPORTED,,tb-v17s-2b224e0adc5f2b5363011fe048e,CANCELED
FIXED_210,ed2d5640-c995-4abb-a6ad-1a7d718239f0,POWRUSDT,2026-09-13T00:15:00.000Z,2026-09-13T00:15:10.266Z,,NOT_EXPORTED,2026-09-13T00:15:11.101Z,2026-09-13T00:15:12.394Z,1293,2026-09-13T00:15:14.690Z,2026-09-13T00:15:16.395Z,5294,2026-09-13T00:19:05.365Z,2026-09-13T00:19:05.209Z,2026-09-13T00:19:05.055Z,2026-09-13T00:19:09.710Z,2026-09-13T00:19:09.710Z,,NOT_EXPORTED,,tb-v17s-99e90db72d410447d299e36d070,CANCELED
FIXED_210,ba4645b1-0eed-4ec6-8f8b-5790e249abfd,KNCUSDT,2026-09-13T00:55:00.000Z,2026-09-13T00:55:12.019Z,,NOT_EXPORTED,2026-09-13T00:55:12.894Z,2026-09-13T00:55:14.467Z,1573,2026-09-13T00:55:16.832Z,2026-09-13T00:55:18.117Z,5223,2026-09-13T01:01:04.620Z,2026-09-13T01:01:04.463Z,2026-09-13T01:01:04.282Z,2026-09-13T01:01:08.476Z,2026-09-13T01:01:08.476Z,,NOT_EXPORTED,,tb-v17s-1b8fae6cb9e098263c49d6c5cf4,CANCELED
FIXED_210,5615f393-8c11-45f9-9f12-a7cf7b14ac76,SAGAUSDT,2026-09-13T01:10:00.000Z,2026-09-13T01:10:13.255Z,,NOT_EXPORTED,2026-09-13T01:10:13.896Z,2026-09-13T01:10:15.270Z,1374,2026-09-13T01:10:18.288Z,2026-09-13T01:10:19.820Z,5924,2026-09-13T01:25:04.308Z,2026-09-13T01:25:04.152Z,2026-09-13T01:25:03.645Z,2026-09-13T01:25:09.634Z,2026-09-13T01:25:09.634Z,,NOT_EXPORTED,4902789317,tb-v17s-176aa22b80afb95b93af8c4d807,FINISHED
FIXED_210,4684b788-a447-44ac-9775-4745c3bd7d2e,POWRUSDT,2026-09-13T01:15:00.000Z,2026-09-13T01:15:18.185Z,,NOT_EXPORTED,2026-09-13T01:15:18.824Z,2026-09-13T01:15:20.123Z,1299,2026-09-13T01:15:22.477Z,2026-09-13T01:15:24.002Z,5178,2026-09-13T01:15:21.580Z,2026-09-13T01:15:21.416Z,2026-09-13T01:15:20.818Z,2026-09-13T01:15:31.784Z,2026-09-13T01:15:31.784Z,,NOT_EXPORTED,2205052698,tb-v17s-f93a40a432d87cb3c1fb470fd9f,FINISHED
FIXED_210,a0a7408c-f178-4397-80c1-ab47aa3acd83,STEEMUSDT,2026-09-13T01:25:00.000Z,2026-09-13T01:26:11.255Z,,NOT_EXPORTED,2026-09-13T01:26:12.127Z,2026-09-13T01:26:13.575Z,1448,2026-09-13T01:26:16.237Z,2026-09-13T01:26:17.491Z,5364,2026-09-13T01:32:03.923Z,2026-09-13T01:32:03.763Z,2026-09-13T01:32:03.591Z,2026-09-13T01:32:28.051Z,2026-09-13T01:32:28.051Z,,NOT_EXPORTED,2296983916,tb-v17s-48e6006297920aaab7e066e6357,FINISHED
FIXED_210,39d9c52e-c540-457a-8d11-e51180e4ce8f,KOMAUSDT,2026-09-13T01:30:00.000Z,2026-09-13T01:30:14.706Z,,NOT_EXPORTED,2026-09-13T01:30:15.324Z,2026-09-13T01:30:16.577Z,1253,2026-09-13T01:30:18.778Z,2026-09-13T01:30:20.050Z,4726,2026-09-13T01:41:04.215Z,2026-09-13T01:41:04.061Z,2026-09-13T01:41:02.831Z,2026-09-13T01:41:08.139Z,2026-09-13T01:41:08.139Z,,NOT_EXPORTED,,tb-v17s-b06d68a1e5fbab40ec9f2ccb7d3,CANCELED
FIXED_210,1b033cd5-c2fa-4783-931f-55871a3c0108,龙虾USDT,2026-09-13T01:35:00.000Z,2026-09-13T01:35:16.029Z,,NOT_EXPORTED,2026-09-13T01:35:16.637Z,2026-09-13T01:35:17.926Z,1289,2026-09-13T01:35:20.598Z,2026-09-13T01:35:21.860Z,5223,2026-09-13T01:53:04.508Z,2026-09-13T01:53:04.349Z,2026-09-13T01:53:03.378Z,2026-09-13T01:53:08.343Z,2026-09-13T01:53:08.343Z,,NOT_EXPORTED,,tb-v17s-307299a271cea4ad49aa4344c1e,CANCELED
FIXED_210,b1c5dc6a-ada2-48b1-bf07-ab42d4e9d6e7,SAGAUSDT,2026-09-13T01:55:00.000Z,2026-09-13T01:55:13.004Z,,NOT_EXPORTED,2026-09-13T01:55:13.613Z,2026-09-13T01:55:14.967Z,1354,2026-09-13T01:55:17.246Z,2026-09-13T01:55:18.559Z,4946,2026-09-13T01:59:04.380Z,2026-09-13T01:59:04.224Z,2026-09-13T01:59:04.096Z,2026-09-13T01:59:08.660Z,2026-09-13T01:59:08.660Z,,NOT_EXPORTED,,tb-v17s-ba59a8ed68a91810e7b3245eec2,CANCELED
FIXED_210,67c09c96-e915-40a6-b416-03e66fd54c53,ARKUSDT,2026-09-13T02:05:00.000Z,2026-09-13T02:05:10.717Z,,NOT_EXPORTED,2026-09-13T02:05:11.366Z,2026-09-13T02:05:12.894Z,1528,2026-09-13T02:05:15.197Z,2026-09-13T02:05:16.505Z,5139,2026-09-13T02:17:04.843Z,2026-09-13T02:17:04.685Z,2026-09-13T02:17:04.541Z,2026-09-13T02:17:25.969Z,2026-09-13T02:17:25.969Z,,NOT_EXPORTED,3217780330,tb-v17s-ad58fe9d21927c638fe76d88adc,FINISHED
FIXED_210,600be476-743b-409c-a00b-652a0da19078,龙虾USDT,2026-09-13T03:15:00.000Z,2026-09-13T03:16:14.450Z,,NOT_EXPORTED,2026-09-13T03:16:15.517Z,2026-09-13T03:16:16.910Z,1393,2026-09-13T03:16:19.727Z,2026-09-13T03:16:21.084Z,5567,2026-09-13T03:20:05.941Z,2026-09-13T03:20:05.785Z,2026-09-13T03:20:05.626Z,2026-09-13T03:20:09.862Z,2026-09-13T03:20:09.862Z,,NOT_EXPORTED,,tb-v17s-549728f754f0f0e700f7aed792d,CANCELED
FIXED_210,316367db-3305-4562-a0b1-875b72a2ed9a,POWRUSDT,2026-09-13T03:25:00.000Z,2026-09-13T03:26:12.205Z,,NOT_EXPORTED,2026-09-13T03:26:12.858Z,2026-09-13T03:26:14.202Z,1344,2026-09-13T03:26:16.526Z,2026-09-13T03:26:17.827Z,4969,2026-09-13T03:27:03.884Z,2026-09-13T03:27:03.716Z,2026-09-13T03:27:03.537Z,2026-09-13T03:27:55.768Z,2026-09-13T03:27:55.768Z,,NOT_EXPORTED,2209628959,tb-v17s-3bddfc978e51fc1eae3127f297e,FINISHED
FIXED_210,9ecaef3f-a916-4a5a-bbb4-3d4f06ac7a75,STEEMUSDT,2026-09-13T03:30:00.000Z,2026-09-13T03:30:14.687Z,,NOT_EXPORTED,2026-09-13T03:30:15.303Z,2026-09-13T03:30:16.562Z,1259,2026-09-13T03:30:18.722Z,2026-09-13T03:30:19.976Z,4673,2026-09-13T03:32:11.107Z,2026-09-13T03:32:10.949Z,2026-09-13T03:32:10.655Z,2026-09-13T03:32:12.430Z,2026-09-13T03:32:12.430Z,,NOT_EXPORTED,,tb-v17s-54ca88c7f2bae2b73f32e34cc15,REJECTED
FIXED_210,86b7bbe0-60f9-4ea8-8949-ccca59a8ca58,POLYXUSDT,2026-09-13T03:45:00.000Z,2026-09-13T03:45:16.012Z,,NOT_EXPORTED,2026-09-13T03:45:17.297Z,2026-09-13T03:45:18.579Z,1282,2026-09-13T03:45:20.879Z,2026-09-13T03:45:22.154Z,4857,2026-09-13T03:57:10.913Z,2026-09-13T03:57:10.754Z,2026-09-13T03:57:10.596Z,2026-09-13T03:57:15.728Z,2026-09-13T03:57:15.728Z,,NOT_EXPORTED,,tb-v17s-2671c79f181a058895bcb920575,CANCELED
FIXED_210,0124266f-b561-4139-9caa-234f8bf991b9,龙虾USDT,2026-09-13T04:10:00.000Z,2026-09-13T04:11:13.313Z,,NOT_EXPORTED,2026-09-13T04:11:13.973Z,2026-09-13T04:11:15.322Z,1349,2026-09-13T04:11:18.014Z,2026-09-13T04:11:19.628Z,5655,2026-09-13T04:20:06.854Z,2026-09-13T04:20:06.700Z,2026-09-13T04:20:06.571Z,2026-09-13T04:20:11.085Z,2026-09-13T04:20:11.085Z,,NOT_EXPORTED,,tb-v17s-edd2a9980364f31fc567253f90a,CANCELED
FIXED_210,e480e974-d0b3-4f5a-8205-b84f2678cf31,VTHOUSDT,2026-09-13T04:30:00.000Z,2026-09-13T04:31:12.723Z,,NOT_EXPORTED,2026-09-13T04:31:13.584Z,2026-09-13T04:31:14.851Z,1267,2026-09-13T04:31:17.030Z,2026-09-13T04:31:18.307Z,4723,2026-09-13T04:35:04.283Z,2026-09-13T04:35:04.108Z,2026-09-13T04:35:03.740Z,2026-09-13T04:35:14.113Z,2026-09-13T04:35:14.113Z,,NOT_EXPORTED,783592069,tb-v17s-a0a256816278ba067c69ff678dc,FINISHED
FIXED_210,2e63ba95-103b-469a-a61f-ad6886ac6004,SAGAUSDT,2026-09-13T04:40:00.000Z,2026-09-13T04:41:11.722Z,,NOT_EXPORTED,2026-09-13T04:41:12.334Z,2026-09-13T04:41:13.595Z,1261,2026-09-13T04:41:15.792Z,2026-09-13T04:41:17.066Z,4732,2026-09-13T04:46:04.954Z,2026-09-13T04:46:04.789Z,2026-09-13T04:46:04.603Z,2026-09-13T04:46:41.709Z,2026-09-13T04:46:41.709Z,,NOT_EXPORTED,4904196340,tb-v17s-c501e2d34f65408d60117a24a86,FINISHED
FIXED_210,4543d76c-dc55-4654-876b-f7834570176b,VTHOUSDT,2026-09-13T05:05:00.000Z,2026-09-13T05:05:16.751Z,,NOT_EXPORTED,2026-09-13T05:05:17.817Z,2026-09-13T05:05:19.147Z,1330,2026-09-13T05:05:21.653Z,2026-09-13T05:05:22.928Z,5111,2026-09-13T05:06:03.618Z,2026-09-13T05:06:03.462Z,2026-09-13T05:06:03.198Z,2026-09-13T05:06:52.113Z,2026-09-13T05:06:52.113Z,,NOT_EXPORTED,786891164,tb-v17s-f052c4dbf4bf82d2b52e4824c74,FINISHED
FIXED_210,84a796de-c6cf-4f0f-ae9d-72743db9292b,AVAUSDT,2026-09-13T05:15:00.000Z,2026-09-13T05:16:12.310Z,,NOT_EXPORTED,2026-09-13T05:16:13.132Z,2026-09-13T05:16:14.372Z,1240,2026-09-13T05:16:16.594Z,2026-09-13T05:16:17.873Z,4741,2026-09-13T05:22:04.424Z,2026-09-13T05:22:04.265Z,2026-09-13T05:22:04.097Z,2026-09-13T05:23:02.434Z,2026-09-13T05:23:02.434Z,,NOT_EXPORTED,952494640,tb-v17s-2d637cd0af6535e2815569aeaca,FINISHED
FIXED_210,6646f8dd-8b1b-4b86-8dac-db7e7b9a6e96,ILVUSDT,2026-09-13T05:35:00.000Z,2026-09-13T05:36:12.887Z,,NOT_EXPORTED,2026-09-13T05:36:13.502Z,2026-09-13T05:36:14.843Z,1341,2026-09-13T05:36:17.194Z,2026-09-13T05:36:18.545Z,5043,2026-09-13T05:36:16.280Z,2026-09-13T05:36:16.119Z,2026-09-13T05:36:15.712Z,2026-09-13T05:36:28.702Z,2026-09-13T05:36:28.702Z,,NOT_EXPORTED,2500485529,tb-v17s-f1845dcc0df1fc1d19e7dcff9ce,FINISHED
FIXED_210,91c496d2-5731-4244-a016-576a94f90216,PUNDIXUSDT,2026-09-13T06:15:00.000Z,2026-09-13T06:16:12.470Z,,NOT_EXPORTED,2026-09-13T06:16:13.972Z,2026-09-13T06:16:15.690Z,1718,2026-09-13T06:16:18.098Z,2026-09-13T06:16:19.371Z,5399,2026-09-13T06:21:03.797Z,2026-09-13T06:21:03.631Z,2026-09-13T06:21:03.248Z,2026-09-13T06:21:08.306Z,2026-09-13T06:21:08.306Z,,NOT_EXPORTED,,tb-v17s-4e99524d2bb1f322596b508525e,CANCELED
FIXED_210,594cba3b-b359-47e2-bf21-bd0e8df2b538,ARKUSDT,2026-09-13T07:30:00.000Z,2026-09-13T07:30:09.321Z,,NOT_EXPORTED,2026-09-13T07:30:09.930Z,2026-09-13T07:30:11.237Z,1307,2026-09-13T07:30:13.709Z,2026-09-13T07:30:15.032Z,5102,2026-09-13T07:31:03.489Z,2026-09-13T07:31:03.315Z,2026-09-13T07:31:02.901Z,2026-09-13T07:31:10.191Z,2026-09-13T07:31:10.191Z,,NOT_EXPORTED,3220991189,tb-v17s-4914bd4cff4da203fff91f0e699,FINISHED
FIXED_210,3fc3e93f-44ff-4d09-90da-0836af362942,AVAUSDT,2026-09-13T07:30:00.000Z,2026-09-13T07:31:10.711Z,,NOT_EXPORTED,2026-09-13T07:31:11.539Z,2026-09-13T07:31:12.829Z,1290,2026-09-13T07:31:15.708Z,2026-09-13T07:31:17.014Z,5475,2026-09-13T07:42:03.800Z,2026-09-13T07:42:03.639Z,2026-09-13T07:42:03.284Z,2026-09-13T07:42:08.751Z,2026-09-13T07:42:08.751Z,,NOT_EXPORTED,,tb-v17s-277585e5d730719dc01fc6ac5d2,CANCELED
FIXED_210,30f8d76f-46e2-486f-a844-5140945dc06e,ARKUSDT,2026-09-13T08:45:00.000Z,2026-09-13T08:46:09.011Z,,NOT_EXPORTED,2026-09-13T08:46:09.614Z,2026-09-13T08:46:10.939Z,1325,2026-09-13T08:46:13.219Z,2026-09-13T08:46:14.499Z,4885,2026-09-13T08:50:06.026Z,2026-09-13T08:50:05.860Z,2026-09-13T08:50:05.712Z,2026-09-13T08:50:34.743Z,2026-09-13T08:50:34.743Z,,NOT_EXPORTED,3222021571,tb-v17s-aec4e9321cdb324fd4b99cabbb6,FINISHED
FIXED_210,d2460043-a596-4e9e-9c0f-94e1af5687f0,SAGAUSDT,2026-09-13T09:05:00.000Z,2026-09-13T09:06:07.469Z,,NOT_EXPORTED,2026-09-13T09:06:08.104Z,2026-09-13T09:06:09.455Z,1351,2026-09-13T09:06:11.909Z,2026-09-13T09:06:13.248Z,5144,2026-09-13T09:12:04.711Z,2026-09-13T09:12:04.485Z,2026-09-13T09:12:03.598Z,2026-09-13T09:12:10.284Z,2026-09-13T09:12:10.284Z,,NOT_EXPORTED,,tb-v17s-569b92ebadef65ca1cc00ac8af9,CANCELED
FIXED_210,6320bad6-d86b-48be-bbdc-775a685ffcb6,STEEMUSDT,2026-09-13T09:15:00.000Z,2026-09-13T09:15:08.639Z,,NOT_EXPORTED,2026-09-13T09:15:09.244Z,2026-09-13T09:16:05.298Z,56054,2026-09-13T09:16:07.989Z,2026-09-13T09:16:09.336Z,60092,2026-09-13T09:16:06.867Z,2026-09-13T09:16:06.704Z,2026-09-13T09:16:06.485Z,2026-09-13T09:16:54.109Z,2026-09-13T09:16:54.109Z,,NOT_EXPORTED,2311792517,tb-v17s-d5209d0138a2654414d4fa8a7de,FINISHED
FIXED_210,681aec00-81df-4fb2-8f55-d20320811210,POLYXUSDT,2026-09-13T10:45:00.000Z,2026-09-13T10:45:08.833Z,,NOT_EXPORTED,2026-09-13T10:45:09.468Z,2026-09-13T10:45:09.468Z,0,2026-09-13T10:45:13.462Z,2026-09-13T10:45:14.760Z,5292,2026-09-13T10:52:10.994Z,2026-09-13T10:52:10.835Z,2026-09-13T10:52:10.697Z,2026-09-13T10:52:14.816Z,2026-09-13T10:52:14.816Z,,NOT_EXPORTED,,tb-v17s-0791c835162afd3a031c8cd4255,CANCELED
FIXED_210,69cdf212-34ca-4339-905d-5b32f356a4d3,龙虾USDT,2026-09-13T11:15:00.000Z,2026-09-13T11:15:12.508Z,,NOT_EXPORTED,2026-09-13T11:15:13.373Z,2026-09-13T11:15:13.373Z,0,2026-09-13T11:15:17.116Z,2026-09-13T11:15:18.386Z,5013,2026-09-13T11:25:04.107Z,2026-09-13T11:25:03.950Z,2026-09-13T11:25:03.821Z,2026-09-13T11:25:09.761Z,2026-09-13T11:25:09.761Z,,NOT_EXPORTED,,tb-v17s-e6a7f95514539a411b20e4e8d8f,CANCELED
FIXED_210,104b3c79-7490-484f-a934-3228f9780591,FLOCKUSDT,2026-09-13T11:30:00.000Z,2026-09-13T11:30:11.039Z,,NOT_EXPORTED,2026-09-13T11:30:11.675Z,2026-09-13T11:30:11.675Z,0,2026-09-13T11:30:16.225Z,2026-09-13T11:30:17.519Z,5844,2026-09-13T11:37:03.735Z,2026-09-13T11:37:03.578Z,2026-09-13T11:37:02.976Z,2026-09-13T11:37:07.839Z,2026-09-13T11:37:07.839Z,,NOT_EXPORTED,,tb-v17s-98ad7c2b6212f2a925431b962cd,CANCELED
FIXED_210,f99c1d50-63c8-4ac9-bb81-0390660352b8,BTWUSDT,2026-09-13T11:45:00.000Z,2026-09-13T11:46:09.986Z,,NOT_EXPORTED,2026-09-13T11:46:10.611Z,2026-09-13T11:46:10.611Z,0,2026-09-13T11:46:14.155Z,2026-09-13T11:46:15.436Z,4825,2026-09-13T11:51:04.150Z,2026-09-13T11:51:03.971Z,2026-09-13T11:51:03.610Z,2026-09-13T11:51:42.399Z,2026-09-13T11:51:42.399Z,,NOT_EXPORTED,1887311906,tb-v17s-1b402c9cc28645141d9e32507af,FINISHED
FIXED_210,7974d3fe-088b-4638-acaa-99467ff0ef94,ARKUSDT,2026-09-13T11:50:00.000Z,2026-09-13T11:50:18.928Z,,NOT_EXPORTED,2026-09-13T11:50:19.534Z,2026-09-13T11:50:19.534Z,0,2026-09-13T11:50:23.604Z,2026-09-13T11:50:25.213Z,5679,2026-09-13T11:52:04.123Z,2026-09-13T11:52:03.949Z,2026-09-13T11:52:03.780Z,2026-09-13T11:52:44.390Z,2026-09-13T11:52:44.390Z,,NOT_EXPORTED,3223991764,tb-v17s-e389e37833d408fb94e77557e74,FINISHED
FIXED_210,985525a5-89f7-4a81-90ac-71b93105a0c2,CVCUSDT,2026-09-13T12:10:00.000Z,2026-09-13T12:10:13.238Z,,NOT_EXPORTED,2026-09-13T12:10:13.849Z,2026-09-13T12:10:13.849Z,0,2026-09-13T12:10:17.561Z,2026-09-13T12:10:18.885Z,5036,2026-09-13T12:13:04.135Z,2026-09-13T12:13:03.960Z,2026-09-13T12:13:03.693Z,2026-09-13T12:13:22.676Z,2026-09-13T12:13:22.676Z,,NOT_EXPORTED,443307531,tb-v17s-9deb5893f9c9dbc43b042d3d0c7,FINISHED
